eventID,videoID,timed_url,time,img_file,text_file,notes,code_text,coords
735,2,https://www.youtube.com/watch?t=26129&v=W5XNOmyJr6I,26129,screencapture-localhost-8000-2022-01-28-10_07_08.png,,output: watch -n 1 nvidia-smi and here's the gpu output info I gather,,
736,2,https://www.youtube.com/watch?t=26304&v=W5XNOmyJr6I,26304,screencapture-localhost-8000-2022-01-28-10_21_23.png,,revisit: weights and biases page (his account); model training is currently underway. he wants to know whether weights and biases is working correctly as there's just been a wandb warning.,,
737,2,https://www.youtube.com/watch?t=26304&v=W5XNOmyJr6I,26304,screencapture-localhost-8000-2022-01-28-10_21_23.png,,output: wandb warning,,
738,2,https://www.youtube.com/watch?t=26335&v=W5XNOmyJr6I,26335,screencapture-localhost-8000-2022-01-28-10_23_15.png,,"revisit: wandb compute stats (his account); ""hows the compute going?""",,
739,2,https://www.youtube.com/watch?t=26439&v=W5XNOmyJr6I,26439,screencapture-localhost-8000-2022-01-28-10_25_36.png,,"output: 'we're looking at about 95% accuracy, that's good enough for me'",,
740,2,https://www.youtube.com/watch?t=26512&v=W5XNOmyJr6I,26512,screencapture-localhost-8000-2022-01-28-10_39_07.png,,goal: save model,,
741,2,https://www.youtube.com/watch?t=26524&v=W5XNOmyJr6I,26524,screencapture-localhost-8000-2022-01-28-10_39_37.png,,goal: convert model to tflite for deployment,,
742,2,https://www.youtube.com/watch?t=26611&v=W5XNOmyJr6I,26611,screencapture-localhost-8000-2022-01-28-10_41_29.png,,code: data_exploration; printing num of food images,,675;226;421;130
743,2,https://www.youtube.com/watch?t=26611&v=W5XNOmyJr6I,26611,screencapture-localhost-8000-2022-01-28-10_41_29.png,,output: we only have 2K food images,"len(os.listdir(""data/train/food_images/""))
",144;431;487;49
744,2,https://www.youtube.com/watch?t=26620&v=W5XNOmyJr6I,26620,screencapture-localhost-8000-2022-01-28-10_41_29.png,,output: vs. 41K non-food images,,
745,2,https://www.youtube.com/watch?t=26628&v=W5XNOmyJr6I,26628,screencapture-localhost-8000-2022-01-28-10_42_47.png,,goal: let's increase how many food images that we have.,,
746,2,https://www.youtube.com/watch?t=26634&v=W5XNOmyJr6I,26634,screencapture-localhost-8000-2022-01-28-10_43_33.png,,goal: can i get the food101 dataset in the house,,
747,2,https://www.youtube.com/watch?t=26655&v=W5XNOmyJr6I,26655,screencapture-localhost-8000-2022-01-28-10_44_20.png,,"goal: ""let's just get it working - deployed ..."" [and then we can loop back and get some more images]",,
748,2,https://www.youtube.com/watch?t=26680&v=W5XNOmyJr6I,26680,screencapture-localhost-8000-2022-01-28-10_45_27.png,,code: model_building; saving model1 as version 0,"model_1.save(""food_not_food_model_v0"")
",150;302;451;55
749,2,https://www.youtube.com/watch?t=26708&v=W5XNOmyJr6I,26708,screencapture-localhost-8000-2022-01-28-10_46_17.png,,output: model saved,,
750,2,https://www.youtube.com/watch?t=26718&v=W5XNOmyJr6I,26718,screencapture-localhost-8000-2022-01-28-11_13_02.png,,goal: convert model to tflite for deployment,,
751,2,https://www.youtube.com/watch?t=26717&v=W5XNOmyJr6I,26717,screencapture-localhost-8000-2022-01-28-11_13_41.png,,revisit: tensorflow lite conversion page; he's got this in a tab and just goes right there.,,
752,2,https://www.youtube.com/watch?t=26728&v=W5XNOmyJr6I,26728,,,code: model_building; he copies in code from the tflite conversion page,,675;226;421;130
753,2,https://www.youtube.com/watch?t=26764&v=W5XNOmyJr6I,26764,screencapture-localhost-8000-2022-01-28-11_15_00.png,,code: model_building; updated to include the food_not_food model info.,"# Convert the model
converter = tf.lite.TFLiteConverter.from_saved_model(saved_model dir) #
tflite_model = converter.convert()

# Save the model.
with open('model.tflite', 'wb') as f:I
   f.write(tflite_model)
",156;359;769;190
754,2,https://www.youtube.com/watch?t=26768&v=W5XNOmyJr6I,26768,screencapture-localhost-8000-2022-01-28-11_16_53.png,,output: misnamed a variable.,"# Convert the model
save_model_dir = ""food_not_food_model_v0""
converter = tf.lite.TFLiteConverter.from_saved_model(saved model dir) # path to the SavedModel directory
tflite_model = converter.convert()

# Save the model.
with open('food_not_food_model_v0.tflite', 'wb') as f:
   f.write(tflite_model)
",162;422;1117;226
755,2,https://www.youtube.com/watch?t=26771&v=W5XNOmyJr6I,26771,screencapture-localhost-8000-2022-01-28-11_18_21.png,,code: model_building; fixed var name,"(variable) saved_model_dir: Literal('food_not_food_model_v0')
saved_model_dir = ""food_not_food_model_v0""
converter = tf.lite.TFLiteConverter.from_saved_model(saved_model_dir) # path to the SavedModel directory
tflite_model = converter.convert()

# Save the model.
with open('food_not_food_model_v0.tflite', 'wb') as f:
   f.write(tflite_model)
",162;281;1111;229
756,2,https://www.youtube.com/watch?t=26792&v=W5XNOmyJr6I,26792,screencapture-localhost-8000-2022-01-28-11_19_07.png,,output: from tflite conversion,,
757,2,https://www.youtube.com/watch?t=26792&v=W5XNOmyJr6I,26792,screencapture-localhost-8000-2022-01-28-11_19_07.png,,goal: do we have a tensorflow lite model?,,
758,2,https://www.youtube.com/watch?t=26795&v=W5XNOmyJr6I,26795,screencapture-localhost-8000-2022-01-28-11_20_25.png,,output: we have a tflite model (visible in file list on the left),,
759,2,https://www.youtube.com/watch?t=26799&v=W5XNOmyJr6I,26799,screencapture-localhost-8000-2022-01-28-11_20_53.png,,goal: let's see if we can get this deployed now,,
760,2,https://www.youtube.com/watch?t=26814&v=W5XNOmyJr6I,26814,screencapture-localhost-8000-2022-01-28-11_21_34.png,,other: this is another mass clean up of tabs.,,
761,2,https://www.youtube.com/watch?t=26829&v=W5XNOmyJr6I,26829,screencapture-localhost-8000-2022-01-28-11_22_32.png,,"visit: repl.it; he types this in directly ""let's now go to repl""",,
762,2,https://www.youtube.com/watch?t=26837&v=W5XNOmyJr6I,26837,screencapture-localhost-8000-2022-01-28-11_23_49.png,,visit: see all repls;,,
763,2,https://www.youtube.com/watch?t=26843&v=W5XNOmyJr6I,26843,screencapture-localhost-8000-2022-01-28-11_24_24.png,,visit: fork orderlymintcream2 repl; I have no idea what this is,,
764,2,https://www.youtube.com/watch?t=26848&v=W5XNOmyJr6I,26848,screencapture-localhost-8000-2022-01-28-11_25_38.png,,other: makes a fork for food-not-food.,,
765,2,https://www.youtube.com/watch?t=26858&v=W5XNOmyJr6I,26858,screencapture-localhost-8000-2022-01-28-11_26_44.png,,visit: food-not-food repl repository; this is associated with his account,,
766,2,https://www.youtube.com/watch?t=26881&v=W5XNOmyJr6I,26881,,,code: classes.js; he's putting in the potential classes - food/not food,,675;226;421;130
767,2,https://www.youtube.com/watch?t=26884&v=W5XNOmyJr6I,26884,screencapture-localhost-8000-2022-01-28-11_29_42.png,,goal: let's check the order,,
768,2,https://www.youtube.com/watch?t=26891&v=W5XNOmyJr6I,26891,screencapture-localhost-8000-2022-01-28-11_30_22.png,,code: model_building; trying to determine which order the classes go in in the model (I think),"train_data.class_names
",510;329;277;46
769,2,https://www.youtube.com/watch?t=26941&v=W5XNOmyJr6I,26941,screencapture-localhost-8000-2022-01-28-11_32_27.png,,output: confirming food/nonfood ordering of labels.,,
770,2,https://www.youtube.com/watch?t=26954&v=W5XNOmyJr6I,26954,screencapture-localhost-8000-2022-01-28-11_33_55.png,,visit: classification on imbalanced data; someone in the chat has commented that the 95% accuracy might be because of the imbalance in the sizes of the training/test sets by class (lots more non-food images and food images),,
771,2,https://www.youtube.com/watch?t=26963&v=W5XNOmyJr6I,26963,screencapture-localhost-8000-2022-01-28-11_35_11.png,,goal: where do we pass them?,,
772,2,https://www.youtube.com/watch?t=26998&v=W5XNOmyJr6I,26998,screencapture-localhost-8000-2022-01-28-11_36_27.png,,goal: let's scale the weights,"# Make model untrainable

base_model.trainable = False

# Build a functional model

input_layer = tf.keras.Input(shape=(224, 224, 3))

x = base_model(input_layer)

x = tf.keras.layers.GlobalAveragePooling2D() (x)

output_layer = tf.keras.layers.Dense(1, activation=""sigmoid"")(x)

# Construct model

model_1 = tf.keras.Model(input_layer, output_layer, name=""EfficientNetBO-v1"")
¢ AL i

tf.keras.utils.plot_model(model_1, show_shapes=True)
",516;199;844;419
773,2,https://www.youtube.com/watch?t=27068&v=W5XNOmyJr6I,27068,screencapture-localhost-8000-2022-01-28-11_39_38.png,,code: model_building; copying in the class scaling code; I'm going to scale the class for now b/c they are going to be different either way.,"# See: https://www.tensorflow.org/tutorials/structured_data/imbalanced_data
# Scaling by total/2 helps keep the loss to a similar magnitude.
# The sun of the weights of all exaples stays the same.
weight_for_0 = (1 / neg) * (total / 2.0)
weight_for_1 = (1 / pos) * (total / 2.9)

class_weight = {0: weight_for_0, 1: weight_for_1}

print('Weight for class 0: {:.2f}'.format(weight_for_0))
print{'Weight for class 1: {:.2f}'.format(weight_for_1))
",417;524;724;226
774,2,https://www.youtube.com/watch?t=27156&v=W5XNOmyJr6I,27156,screencapture-localhost-8000-2022-01-28-11_53_54.png,,"code: model_building; trying to quantify the same sizes, but missing a /",,675;226;421;130
775,2,https://www.youtube.com/watch?t=27156&v=W5XNOmyJr6I,27156,screencapture-localhost-8000-2022-01-28-11_53_54.png,,output: error no such file or dir,"total_samples = len(os.listdir(train_dir))
num_food_samples = len(os.listdir(train_dir + ""food_images""))
num_non_food_samples = len(os.listdir(train_dir + ""non_food_images""))
total_samples, num_food_samples, num_non_food_samples
",423;329;658;109
776,2,https://www.youtube.com/watch?t=27176&v=W5XNOmyJr6I,27176,screencapture-localhost-8000-2022-01-28-11_55_25.png,,"code: model_building; trying to use path.join but doesn't replace + with ,","test_dir = ""data/test""
train_dir, test_dir

total_samples = len(os.listdir(train_dir))
num_food_samples = len(os.listdir(os.path.join(train_dir + ""food_images"")))
num_non_food_samples = len(os.listdir(os.path.join(train_dir + ""non_food_images"")))
total_samples, num_food_samples, num_non_food_samples
",423;175;760;259
777,2,https://www.youtube.com/watch?t=27176&v=W5XNOmyJr6I,27176,screencapture-localhost-8000-2022-01-28-11_55_25.png,,output: error no such file or directory,"test_dir = ""data/test""
train_dir, test_dir

total_samples = len(os.listdir(train_dir))
num_food_samples = len(os.listdir(os.path.join(train_dir + ""food_images"")))
num_non_food_samples = len(os.listdir(os.path.join(train_dir + ""non_food_images"")))
total_samples, num_food_samples, num_non_food_samples
",420;179;763;257
778,2,https://www.youtube.com/watch?t=27186&v=W5XNOmyJr6I,27186,screencapture-localhost-8000-2022-01-28-11_57_18.png,,code: model_building; fixed join call,,675;226;421;130
779,2,https://www.youtube.com/watch?t=27186&v=W5XNOmyJr6I,27186,screencapture-localhost-8000-2022-01-28-11_57_18.png,,"output: now have accurate counts for food and not food training images. the total is just counting train and test directories, so 2","test_dir = ""data/test""
train_dir, test_dir

total_samples = len(os.listdir(train_dir))
num_food_samples = len(os.listdir(os.path.join(train_dir, ""food_images"")))
num_non_food_samples = len(os.listdir(os.path.join(train_dir, ""non_food_images"")))
total_samples, num_food_samples, num_non_food_samples 

# See: https://www.tensorflow.org/tutorials/structured_data/imbalanced_data
# Scaling by total/2 helps keep the loss to a similar magnitude.
# The sum of the weights of all examples stays the same.
weight_for_0 = (1 / neg) * (total / 2.0)
weight_for_1 = (1 / pos) * (total / 2.0)

class_weight = {0: weight_for_0, 1: weight_for_1}

print(""weight for class 0: {:.2f}"".format(weight_for_0))
",423;173;742;578
780,2,https://www.youtube.com/watch?t=27223&v=W5XNOmyJr6I,27223,screencapture-localhost-8000-2022-01-28-12_00_28.png,,"code: model_building; has filled in the scaling code with class weights, but total is misnamed.",,675;226;421;130
781,2,https://www.youtube.com/watch?t=27223&v=W5XNOmyJr6I,27223,screencapture-localhost-8000-2022-01-28-12_00_28.png,,output: error - total is not defined.,"# Load in data
train_data = tf.keras.preprocessing.image_dataset_from_directory(train_dir,
   batch_size=32,
   image_size=(224, 224)
)

test_data = tf.keras.preprocessing.image_dataset_from_directory(test_dir,
   batch_size=32,
   image_size=(224, 224)
)
",414;497;700;229
782,2,https://www.youtube.com/watch?t=27231&v=W5XNOmyJr6I,27231,screencapture-localhost-8000-2022-01-28-12_02_33.png,,"code: model_building; fixed total_samples variable name, but the value is still wrong.","# See: https://wa. tensorflow.org/tutorials/structured data/inbalanced data
# Scaling by total/2 helps keep the loss to a similar magnitude.
# The sun of the weights of all examples stays the same.
weight_for_0 = (1 / num_food_samples) * (total_samples / 2.0)
weight_for_1 = (1 / num_non_food_samples) * (total_samples / 2.0)

class_weight = {0: weight_for_0, 1: weight_for_1} 

print('Weight for class 0: {:.2f}'.format(weight_for_0))
print('Weight for class 1: {:.2f}'.format(weight_for_1))
",420;305;691;232
783,2,https://www.youtube.com/watch?t=27248&v=W5XNOmyJr6I,27248,screencapture-localhost-8000-2022-01-28-12_04_05.png,,goal: since we have a data imbalance let's get class weights.,"# Since we have a data imabalance let's get class weights

# See: https://waw.tensorflow.org/tutorials/structured data/inbalanced data
# Scaling by total/2 helps keep the loss to a similar magnitude.
# The sum of the weights of all examples stays the same.

weight_for_0 = (1 / num_food_samples) * (total_samples / 2.0)
weight_for_1 = (1 / num_non_food_samples) * (total_samples / 2.0)

class_weight = {0: weight_for_0, 1: weight_for_1}

print('Weight for class 0: {:.2f}'.format(weight_for_0))
print('Weight for class 1: {:.2f}'.format(weight_for_1))
",423;332;694;284
784,2,https://www.youtube.com/watch?t=27248&v=W5XNOmyJr6I,27248,screencapture-localhost-8000-2022-01-28-12_04_05.png,,output: class weights are both 0 (probably due to incorrect total sample numbers),"# Since we have a data imabalance let's get class weights

# See: https://waw.tensorflow.org/tutorials/structured data/inbalanced data
# Scaling by total/2 helps keep the loss to a similar magnitude.
# The sum of the weights of all examples stays the same.
weight_for_0 = (1 / num_food_samples) * (total_samples / 2.0)
weight_for_1 = (1 / num_non_food_samples) * (total_samples / 2.0)

class_weight = {0: weight_for_0, 1: weight_for_1}

print('Weight for class 0: {:.2f}'.format(weight_for_0))
print('Weight for class 1: {:.2f}'.format(weight_for_1))
",426;335;688;281
785,2,https://www.youtube.com/watch?t=27318&v=W5XNOmyJr6I,27318,screencapture-localhost-8000-2022-01-28-12_06_52.png,,code: model_building; trying to print out the weights - forgot the f in front,"class_weight = {0: weight_for_0, 1: weight_for_1}

print('Weight for class 0: {weight_for_0}')
print('Weight for class 1: {weight_for_1}')

# Load in data
train_data = tf.keras.preprocessing.image_dataset_from_directory(train_dir,
   batch_size=32,
   image_size=(224, 224)
)

test data = tf.keras.preprocessing.image dataset from directory(test_dir,
",162;167;811;476
786,2,https://www.youtube.com/watch?t=27324&v=W5XNOmyJr6I,27324,screencapture-localhost-8000-2022-01-28-13_15_52.png,,code: model_building; has added the f in front of the print,,675;226;421;130
787,2,https://www.youtube.com/watch?t=27324&v=W5XNOmyJr6I,27324,screencapture-localhost-8000-2022-01-28-13_15_52.png,,output: can now see the weights are teeny tiny b/c total is wrong.,"class_weight = {0: weight_for_0, 1: weight_for_1}

print(f'Weight for class 0: {weight_for_0}')
print(f'Weight for class 1: {weight_for_1}')

# Load in data
train_data = tf.keras.preprocessing.image_dataset_from_directory(train_dir,
   batch_size=32,
   image_size=(224, 224)
)

test data = tf.keras.preprocessing.image dataset from directorv(test_dir,
",162;202;802;476
788,2,https://www.youtube.com/watch?t=27329&v=W5XNOmyJr6I,27329,screencapture-localhost-8000-2022-01-28-13_17_00.png,,goal: shouldn't they add to 1?,,
789,2,https://www.youtube.com/watch?t=27329&v=W5XNOmyJr6I,27329,screencapture-localhost-8000-2022-01-28-13_17_00.png,,revisit: classification on imbalanced data page;,,
790,2,https://www.youtube.com/watch?t=27370&v=W5XNOmyJr6I,27370,screencapture-localhost-8000-2022-01-28-13_18_31.png,,goal: we've got class weights let's see how this influences the training run.,"# wandb.tensorboard.patch(root_logdir=""logs"")
wandb.init(project=""100k-livestream-video"", sync_tensorboard=True)
history_1 = model_1.fit(train_data,
   epochs=5,
   validation_data=test_data,
   callbacks=[early_stopping,
      create_tensorboard_callback(""logs"", model_1.name)])
",165;191;940;205
791,2,https://www.youtube.com/watch?t=27391&v=W5XNOmyJr6I,27391,screencapture-localhost-8000-2022-01-28-13_19_36.png,,code: model_building; adding the classweights into the model fit call (note: the weights are still pretty broken),"# Fit model
import wandb 
# wandb.tensorboard.patch(root_logdir=""logs"")
wandb.init(project=""100k-livestream-video"", sync_tensorboard=True)
history_1 = model_1.fit(train_data,
   epochs=5,
   validation_data=test_data,
   callbacks=[early_stopping,
      create_tensorboard_callback(""logs"", model_1.name)],
   class_weight=class_weight) # adjust for different numbers of classes...
",159;284;1033;275
792,2,https://www.youtube.com/watch?t=27399&v=W5XNOmyJr6I,27399,screencapture-localhost-8000-2022-01-28-13_20_22.png,,"goal: ""do we have weights and biases tracking the history here?""",,
793,2,https://www.youtube.com/watch?t=27399&v=W5XNOmyJr6I,27399,screencapture-localhost-8000-2022-01-28-13_20_22.png,,revisit: weights and biases page (his account);,,
794,2,https://www.youtube.com/watch?t=27410&v=W5XNOmyJr6I,27410,screencapture-localhost-8000-2022-01-28-13_21_26.png,,visit: wandb runs (his account);,,
795,2,https://www.youtube.com/watch?t=27443&v=W5XNOmyJr6I,27443,screencapture-localhost-8000-2022-01-28-13_22_53.png,,goal: we just want to only look at splendid dream; I'm not really sure what all of these names correspond to,,
796,2,https://www.youtube.com/watch?t=27583&v=W5XNOmyJr6I,27583,screencapture-localhost-8000-2022-01-28-13_26_03.png,,"output: the weights do seem to be changing the accuracy - it's lower ""which is what we want. this one will be more robust""","model_1.evaluate(test_data)
",156;623;322;43
797,2,https://www.youtube.com/watch?t=27641&v=W5XNOmyJr6I,27641,screencapture-localhost-8000-2022-01-28-13_27_40.png,,goal: I think we need some more food images,"model_1.evaluate(test_data)
",150;551;349;43
798,2,https://www.youtube.com/watch?t=27641&v=W5XNOmyJr6I,27641,screencapture-localhost-8000-2022-01-28-13_27_40.png,,output: this is more reflective of how our model is actually doing (accuracy under 80% currently),"model_1.evaluate(test_data)
",153;551;322;46
799,2,https://www.youtube.com/watch?t=27676&v=W5XNOmyJr6I,27676,screencapture-localhost-8000-2022-01-28-13_29_09.png,,goal: let's start comparing the models,,
800,2,https://www.youtube.com/watch?t=27676&v=W5XNOmyJr6I,27676,screencapture-localhost-8000-2022-01-28-13_29_09.png,,revisit: wandb runs (his account); watching the comparisons and looking for differences,,
801,2,https://www.youtube.com/watch?t=27757&v=W5XNOmyJr6I,27757,screencapture-localhost-8000-2022-01-28-13_35_42.png,,output: we're getting about 80% accuracy which is pretty good,"len(os.listdir(""data/train/food_images/"")), len(os.listdir(""data/train/non_food_images/""))
",159;494;982;64
802,2,https://www.youtube.com/watch?t=27769&v=W5XNOmyJr6I,27769,screencapture-localhost-8000-2022-01-28-13_36_16.png,,goal: let's save the model,"len(os.listdir(""data/train/food_images/"")), len(os.listdir(""data/train/non_food_images/""))

model_1. save(""food_not_food_model_v1"")
",153;278;973;329
803,2,https://www.youtube.com/watch?t=27789&v=W5XNOmyJr6I,27789,screencapture-localhost-8000-2022-01-28-13_36_53.png,,"goal: ""and then we'll get it converted to tf lite""",,
804,2,https://www.youtube.com/watch?t=27838&v=W5XNOmyJr6I,27838,screencapture-localhost-8000-2022-01-28-13_38_09.png,,goal: let's create another bucket; I assume this means a place to upload the model to.,,
805,2,https://www.youtube.com/watch?t=27855&v=W5XNOmyJr6I,27855,screencapture-localhost-8000-2022-01-28-13_39_02.png,,visit: console.cloud.google.com; he types this in directly,,
806,2,https://www.youtube.com/watch?t=27869&v=W5XNOmyJr6I,27869,screencapture-localhost-8000-2022-01-28-13_40_12.png,,goal: I'm going to create a bucket; if you haven't used google cloud that's ok,,
807,2,https://www.youtube.com/watch?t=27940&v=W5XNOmyJr6I,27940,screencapture-localhost-8000-2022-01-28-13_41_52.png,,other: he's uploading the food_not_food model to a google bucket.,,
808,2,https://www.youtube.com/watch?t=27954&v=W5XNOmyJr6I,27954,screencapture-localhost-8000-2022-01-28-13_42_38.png,,goal: I think we can get a smaller model (currently 15MB),,
809,2,https://www.youtube.com/watch?t=27981&v=W5XNOmyJr6I,27981,screencapture-localhost-8000-2022-01-28-13_43_32.png,,goal: let's get a smaller model building,,
810,2,https://www.youtube.com/watch?t=28034&v=W5XNOmyJr6I,28034,screencapture-localhost-8000-2022-01-28-13_44_49.png,,other: he's just done a reasonable explanation of the bucket's role in response to a question from the chat,,
811,2,https://www.youtube.com/watch?t=28060&v=W5XNOmyJr6I,28060,screencapture-localhost-8000-2022-01-28-13_45_47.png,,revisit: console.cloud bucket; model is uploaded and he's changing the permissions on it.,,
812,2,https://www.youtube.com/watch?t=28074&v=W5XNOmyJr6I,28074,screencapture-localhost-8000-2022-01-28-13_46_55.png,,visit: colab.research.google.com; also a direct visit.,,
813,2,https://www.youtube.com/watch?t=28084&v=W5XNOmyJr6I,28084,screencapture-localhost-8000-2022-01-28-13_48_28.png,,visit: colab new notebook;,,
814,2,https://www.youtube.com/watch?t=28089&v=W5XNOmyJr6I,28089,screencapture-localhost-8000-2022-01-28-13_48_59.png,,"other: initiating a download of the model using wget, presumably to colab",,
815,2,https://www.youtube.com/watch?t=28153&v=W5XNOmyJr6I,28153,screencapture-localhost-8000-2022-01-28-13_50_50.png,,goal: we're going to build and deploy the application at the same time,,
816,2,https://www.youtube.com/watch?t=28169&v=W5XNOmyJr6I,28169,screencapture-localhost-8000-2022-01-28-13_51_35.png,,search: google storage pricing; this is not related to the code but in response to a chat questions,,
817,2,https://www.youtube.com/watch?t=28177&v=W5XNOmyJr6I,28177,screencapture-localhost-8000-2022-01-28-13_52_11.png,,visit: cloud storage pricing; not problem related.,,
818,2,https://www.youtube.com/watch?t=28231&v=W5XNOmyJr6I,28231,screencapture-localhost-8000-2022-01-28-13_53_40.png,,goal: we do need to change the cors setting.,,
819,2,https://www.youtube.com/watch?t=28231&v=W5XNOmyJr6I,28231,screencapture-localhost-8000-2022-01-28-13_53_40.png,,search: cors policy google storage bucket;,,
820,2,https://www.youtube.com/watch?t=28236&v=W5XNOmyJr6I,28236,screencapture-localhost-8000-2022-01-28-14_19_47.png,,visit: cross-origin resource sharing (CORS);,,
821,2,https://www.youtube.com/watch?t=28283&v=W5XNOmyJr6I,28283,,,code: classes.js; just delete file (still visible in the browser),,675;226;421;130
822,2,https://www.youtube.com/watch?t=28288&v=W5XNOmyJr6I,28288,screencapture-localhost-8000-2022-01-28-14_21_05.png,,code: script.js; has added the classes const to the top.,"export const classes = {
1: ""food"",
2: ""not_food""
};
",483;257;274;109
824,2,https://www.youtube.com/watch?t=28473&v=W5XNOmyJr6I,28473,screencapture-localhost-8000-2022-01-28-14_27_32.png,,code: script.js; this is more tour of his pre-created code. I don't think he's made changes beyond fixing the class names at the beginning,"   // Check if model loaded
   if (tfliteModel) {
      model_status.innerText = ""Model loaded"";
   }
} catch (error) {
   console. log(error);
}

// // Prepare input tensors.
// const img = tf.browser.fromPixels(document.querySelector('img'));
// const input = tf.sub(tf.div(tf.expandDims(img), 127.5), 1);

// // Run inference and get output tensors.
// let outputTensor = tfliteModel.predict(input);
// console.log(outputTensor.dataSync());
}
loadModel() ;

// Function to classify image
function classifyImage(model, image) {
   // Preprocess image
   image = tf.image.resizeBilinear(image, [224, 224]); // image size needs to
   be same as model inputs
   image = tf.expandDims(image);

   // console.log(tflite.getDTypeFromTFLiteType(""uint8"")); // Gives int32 as
   output thus we cast int32 in below line
  image = tf.cast(image, ""int32""); // Model requires uints
  const output = model.predict(image) ;
  const output_values = tf.softmax(output.arraySync()[0]);
  console. log(output.arraySync()) //arraySync() Returns an array to use

  // update HTML
  predicted_class.innerText = classes[output_values.argMax().arraySync()];
  predicted_prob.innerText = output_values.max().arraySync() * 100 + ""%"";
",486;278;664;847
825,2,https://www.youtube.com/watch?t=28556&v=W5XNOmyJr6I,28556,screencapture-localhost-8000-2022-01-28-14_29_39.png,,code: index.html; adding more explanatory text to the app description,,675;226;421;130
826,2,https://www.youtube.com/watch?t=28592&v=W5XNOmyJr6I,28592,screencapture-localhost-8000-2022-01-28-14_32_54.png,,code: index.html; separating out desc into sep paragraphs,,675;226;421;130
827,2,https://www.youtube.com/watch?t=28592&v=W5XNOmyJr6I,28592,screencapture-localhost-8000-2022-01-28-14_32_54.png,,output: you can see the output on the right,,
828,2,https://www.youtube.com/watch?t=28609&v=W5XNOmyJr6I,28609,screencapture-localhost-8000-2022-01-28-14_33_58.png,,code: index.html; adding a <br> after desc,"<IDOCTYPE html>
<html>
   <head>
      <meta charset=""utf-8"" />
      <meta name=""viewport"" content=""width=device-width"" />
      <title>Hello World - TensorFlow.js</title>
      <link href=""style.css"" rel=""stylesheet"" type=""text/css"" />
   </head>
   <body>
      <h1>Food Not Food</h1>
      <p>This app will tell you if the image you upload is food or not.</p>
      <p>Yes. That's it. </p>
      <p>It'll use a computer vision machine learning model to classify your
      image as ""food"" or ""not food"".</p>
      <br>
      <p>This Line below will say loaded if TensorFlow.js is loaded:</p>
      <p id=""status"">Awaiting TF.js load</p>
      <p id=""model_status"">Awaiting TF.js model/TFLite model loading</p>

      <!— Upload image —>
      <p><label for=""file"" style=""cursor; pointer;"">Upload Image</label></p>
      <p><input type=""file"" accept=""image/+"" name=""image"" id=""file-input""
      /></p>
      <p<img id=""image"" width=""200"" /></p>

      <p>Predicted class:</p>
      <p id=""predicted_class""></p>
      <p>Predicted probability:</p>
      <p id=""predicted_prob""></p>
     
      <script
         src=""https://cdn.jsdelivr.net/ngm/gtensorflow/tfjs/dist/tf.min.js""
         type=""text/javascript""
      ></script>
      <script
         src=""https://cdn.jsdelivr.net/ngm/gtensorflow/tfjs-tflite00.0.1-alpha.7/dist/tf-tflite.min.js""></script>

      <script src=""script.js""></script>
   </body>
</html>
",474;250;664;877
829,2,https://www.youtube.com/watch?t=28609&v=W5XNOmyJr6I,28609,screencapture-localhost-8000-2022-01-28-14_33_58.png,,output: rendered on right,"<IDOCTYPE html>
<html>
   <head>
      <meta charset=""utf-8"" />
      <meta name=""viewport"" content=""width=device-width"" />
      <title>Hello World - TensorFlow.js</title>
      <link href=""style.css"" rel=""stylesheet"" type=""text/css"" />
   </head>
   <body>
      <h1>Food Not Food</h1>
      <p>This app will tell you if the image you upload is food or not.</p>
      <p>Yes. That's it. </p>
      <p>It'll use a computer vision machine learning model to classify your
      image as ""food"" or ""not food"".</p>
      <br>
      <p>This Line below will say loaded if TensorFlow.js is loaded:</p>
      <p id=""status"">Awaiting TF.js load</p>
      <p id=""model_status"">Awaiting TF.js model/TFLite model loading</p>

      <!— Upload image —>
      <p><label for=""file"" style=""cursor; pointer;"">Upload Image</label></p>
      <p><input type=""file"" accept=""image/+"" name=""image"" id=""file-input""
      /></p>
      <p<img id=""image"" width=""200"" /></p>

      <p>Predicted class:</p>
      <p id=""predicted_class""></p>
      <p>Predicted probability:</p>
      <p id=""predicted_prob""></p>
     
      <script
         src=""https://cdn.jsdelivr.net/ngm/gtensorflow/tfjs/dist/tf.min.js""
         type=""text/javascript""
      ></script>
      <script
         src=""https://cdn.jsdelivr.net/ngm/gtensorflow/tfjs-tflite00.0.1-alpha.7/dist/tf-tflite.min.js""></script>

      <script src=""script.js""></script>
   </body>
</html>",
830,2,https://www.youtube.com/watch?t=28645&v=W5XNOmyJr6I,28645,screencapture-localhost-8000-2022-01-28-14_35_40.png,,code: index.html; updating the model loading feedback,,675;226;421;130
